Cpu,mae,mse,rmse,File,population,generation,crossover,pc
2.93076,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,288,22,0.92,0.22
4.4533070000000015,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,210,50,0.36,0.64
5.064154,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,297,42,0.25,0.89
1.354583,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,90,33,0.88,0.48
2.17964,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,104,46,0.51,0.46
1.781264,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,112,36,0.29,0.5
1.2027709999999998,0.6027244912076093,0.7681508448956689,0.8764421514827255,strogatz_glider2.csv,79,30,0.86,0.28
0.8328040000000001,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,52,37,0.53,0.46
4.486308,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,224,48,0.12,0.67
1.959305,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,253,19,0.9,0.88
3.7932120000000014,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,223,47,0.09,0.47
2.505842,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,140,50,0.19,0.38
1.492577,0.2502608119278828,2.8376347183787485,1.684528040247104,strogatz_lv1.csv,174,16,0.3,0.01
1.6371360000000001,0.6895164790815035,2.880778143584752,1.69728552211605,strogatz_lv1.csv,95,33,0.86,0.55
2.016527,0.2595347170053185,2.842362513722977,1.6859307559099148,strogatz_lv1.csv,134,32,0.23,0.65
3.7407790000000003,0.3287412478245633,2.7830365220423383,1.6682435439834131,strogatz_lv1.csv,327,24,0.68,0.87
1.045192,0.3851972272659429,2.7753588666549107,1.6659408352804461,strogatz_lv1.csv,74,32,0.85,0.25
2.8109830000000002,0.2595347170053185,2.842362513722977,1.6859307559099148,strogatz_lv1.csv,288,22,0.92,0.22
4.313959,0.8286322948997529,3.461635724542778,1.8605471573015229,strogatz_lv1.csv,210,50,0.36,0.64
4.972606,0.3726043644465022,2.7761676298989366,1.6661835522831625,strogatz_lv1.csv,297,42,0.25,0.89
1.262391,0.8267373116785317,3.458498826913392,1.8597039621706977,strogatz_lv1.csv,90,33,0.88,0.48
1.931517,0.2502608119278828,2.8376347183787485,1.684528040247104,strogatz_lv1.csv,104,46,0.51,0.46
1.599576,0.5166629656674862,3.0419448644842677,1.7441172163831962,strogatz_lv1.csv,112,36,0.29,0.5
1.001717,0.5166629656674862,3.0419448644842677,1.7441172163831962,strogatz_lv1.csv,79,30,0.86,0.28
0.7681930000000001,0.5163499984088553,2.7927289435657223,1.6711459970827571,strogatz_lv1.csv,52,37,0.53,0.46
3.9451660000000004,0.4650134291240597,2.7805905325895166,1.6675102796053511,strogatz_lv1.csv,224,48,0.12,0.67
1.9492029999999998,0.2595347170053185,2.842362513722977,1.6859307559099148,strogatz_lv1.csv,253,19,0.9,0.88
3.5886400000000003,0.3623905134399375,3.9876773714010247,1.996916966576484,strogatz_lv1.csv,223,47,0.09,0.47
2.6774459999999998,0.4650134291240597,2.7805905325895166,1.6675102796053511,strogatz_lv1.csv,140,50,0.19,0.38
1.4854119999999995,0.7283177056192708,0.6794381023383099,0.8242803542110596,strogatz_glider1.csv,174,16,0.3,0.01
